"","GEOID","NAME","Estimate_Total_E","Estimate_Total_M","Total_Less_than_10_minutes_E","Total_Less_than_10_minutes_M","Total_10_to_14_minutes_E","Total_10_to_14_minutes_M","Total_15_to_19_minutes_E","Total_15_to_19_minutes_M","Total_20_to_24_minutes_E","Total_20_to_24_minutes_M","Total_25_to_29_minutes_E","Total_25_to_29_minutes_M","Total_30_to_34_minutes_E","Total_30_to_34_minutes_M","Total_35_to_44_minutes_E","Total_35_to_44_minutes_M","Total_45_to_59_minutes_E","Total_45_to_59_minutes_M","Total_60_or_more_minutes_E","Total_60_or_more_minutes_M","Car_truck_or_van_E","Car_truck_or_van_M","Car_truck_or_van_Less_than_10_minutes_E","Car_truck_or_van_Less_than_10_minutes_M","Car_truck_or_van_10_to_14_minutes_E","Car_truck_or_van_10_to_14_minutes_M","Car_truck_or_van_15_to_19_minutes_E","Car_truck_or_van_15_to_19_minutes_M","Car_truck_or_van_20_to_24_minutes_E","Car_truck_or_van_20_to_24_minutes_M","Car_truck_or_van_25_to_29_minutes_E","Car_truck_or_van_25_to_29_minutes_M","Car_truck_or_van_30_to_34_minutes_E","Car_truck_or_van_30_to_34_minutes_M","Car_truck_or_van_35_to_44_minutes_E","Car_truck_or_van_35_to_44_minutes_M","Car_truck_or_van_45_to_59_minutes_E","Car_truck_or_van_45_to_59_minutes_M","Car_truck_or_van_60_or_more_minutes_E","Car_truck_or_van_60_or_more_minutes_M","Car_truck_or_van_Drove_alone_E","Car_truck_or_van_Drove_alone_M","Car_truck_or_van_Drove_alone_Less_than_10_minutes_E","Car_truck_or_van_Drove_alone_Less_than_10_minutes_M","Car_truck_or_van_Drove_alone_10_to_14_minutes_E","Car_truck_or_van_Drove_alone_10_to_14_minutes_M","Car_truck_or_van_Drove_alone_15_to_19_minutes_E","Car_truck_or_van_Drove_alone_15_to_19_minutes_M","Car_truck_or_van_Drove_alone_20_to_24_minutes_E","Car_truck_or_van_Drove_alone_20_to_24_minutes_M","Car_truck_or_van_Drove_alone_25_to_29_minutes_E","Car_truck_or_van_Drove_alone_25_to_29_minutes_M","Car_truck_or_van_Drove_alone_30_to_34_minutes_E","Car_truck_or_van_Drove_alone_30_to_34_minutes_M","Car_truck_or_van_Drove_alone_35_to_44_minutes_E","Car_truck_or_van_Drove_alone_35_to_44_minutes_M","Car_truck_or_van_Drove_alone_45_to_59_minutes_E","Car_truck_or_van_Drove_alone_45_to_59_minutes_M","Car_truck_or_van_Drove_alone_60_or_more_minutes_E","Car_truck_or_van_Drove_alone_60_or_more_minutes_M","Car_truck_or_van_Carpooled_E","Car_truck_or_van_Carpooled_M","Car_truck_or_van_Carpooled_Less_than_10_minutes_E","Car_truck_or_van_Carpooled_Less_than_10_minutes_M","Car_truck_or_van_Carpooled_10_to_14_minutes_E","Car_truck_or_van_Carpooled_10_to_14_minutes_M","Car_truck_or_van_Carpooled_15_to_19_minutes_E","Car_truck_or_van_Carpooled_15_to_19_minutes_M","Car_truck_or_van_Carpooled_20_to_24_minutes_E","Car_truck_or_van_Carpooled_20_to_24_minutes_M","Car_truck_or_van_Carpooled_25_to_29_minutes_E","Car_truck_or_van_Carpooled_25_to_29_minutes_M","Car_truck_or_van_Carpooled_30_to_34_minutes_E","Car_truck_or_van_Carpooled_30_to_34_minutes_M","Car_truck_or_van_Carpooled_35_to_44_minutes_E","Car_truck_or_van_Carpooled_35_to_44_minutes_M","Car_truck_or_van_Carpooled_45_to_59_minutes_E","Car_truck_or_van_Carpooled_45_to_59_minutes_M","Car_truck_or_van_Carpooled_60_or_more_minutes_E","Car_truck_or_van_Carpooled_60_or_more_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_E","Car_truck_or_van_Carpooled_In_2_person_carpool_M","Car_truck_or_van_Carpooled_In_2_person_carpool_Less_than_10_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_Less_than_10_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_10_to_14_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_10_to_14_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_15_to_19_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_15_to_19_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_20_to_24_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_20_to_24_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_25_to_29_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_25_to_29_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_30_to_34_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_30_to_34_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_35_to_44_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_35_to_44_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_45_to_59_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_45_to_59_minutes_M","Car_truck_or_van_Carpooled_In_2_person_carpool_60_or_more_minutes_E","Car_truck_or_van_Carpooled_In_2_person_carpool_60_or_more_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_Less_than_10_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_Less_than_10_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_10_to_14_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_10_to_14_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_15_to_19_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_15_to_19_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_20_to_24_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_20_to_24_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_25_to_29_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_25_to_29_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_30_to_34_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_30_to_34_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_35_to_44_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_35_to_44_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_45_to_59_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_45_to_59_minutes_M","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_60_or_more_minutes_E","Car_truck_or_van_Carpooled_In_3_or_more_person_carpool_60_or_more_minutes_M","Public_transportation_excluding_taxicab_E","Public_transportation_excluding_taxicab_M","Public_transportation_excluding_taxicab_Less_than_10_minutes_E","Public_transportation_excluding_taxicab_Less_than_10_minutes_M","Public_transportation_excluding_taxicab_10_to_14_minutes_E","Public_transportation_excluding_taxicab_10_to_14_minutes_M","Public_transportation_excluding_taxicab_15_to_19_minutes_E","Public_transportation_excluding_taxicab_15_to_19_minutes_M","Public_transportation_excluding_taxicab_20_to_24_minutes_E","Public_transportation_excluding_taxicab_20_to_24_minutes_M","Public_transportation_excluding_taxicab_25_to_29_minutes_E","Public_transportation_excluding_taxicab_25_to_29_minutes_M","Public_transportation_excluding_taxicab_30_to_34_minutes_E","Public_transportation_excluding_taxicab_30_to_34_minutes_M","Public_transportation_excluding_taxicab_35_to_44_minutes_E","Public_transportation_excluding_taxicab_35_to_44_minutes_M","Public_transportation_excluding_taxicab_45_to_59_minutes_E","Public_transportation_excluding_taxicab_45_to_59_minutes_M","Public_transportation_excluding_taxicab_60_or_more_minutes_E","Public_transportation_excluding_taxicab_60_or_more_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_Less_than_10_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_Less_than_10_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_10_to_14_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_10_to_14_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_15_to_19_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_15_to_19_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_20_to_24_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_20_to_24_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_25_to_29_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_25_to_29_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_30_to_34_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_30_to_34_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_35_to_44_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_35_to_44_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_45_to_59_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_45_to_59_minutes_M","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_60_or_more_minutes_E","Public_transportation_excluding_taxicab_Bus_or_trolley_bus_60_or_more_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_Less_than_10_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_Less_than_10_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_10_to_14_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_10_to_14_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_15_to_19_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_15_to_19_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_20_to_24_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_20_to_24_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_25_to_29_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_25_to_29_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_30_to_34_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_30_to_34_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_35_to_44_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_35_to_44_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_45_to_59_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_45_to_59_minutes_M","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_60_or_more_minutes_E","Public_transportation_excluding_taxicab_Streetcar_or_trolley_car_carro_publico_in_Puerto_Rico_subway_or_elevated_60_or_more_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_Less_than_10_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_Less_than_10_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_10_to_14_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_10_to_14_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_15_to_19_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_15_to_19_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_20_to_24_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_20_to_24_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_25_to_29_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_25_to_29_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_30_to_34_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_30_to_34_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_35_to_44_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_35_to_44_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_45_to_59_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_45_to_59_minutes_M","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_60_or_more_minutes_E","Public_transportation_excluding_taxicab_Railroad_or_ferryboat_60_or_more_minutes_M","Walked_E","Walked_M","Walked_Less_than_10_minutes_E","Walked_Less_than_10_minutes_M","Walked_10_to_14_minutes_E","Walked_10_to_14_minutes_M","Walked_15_to_19_minutes_E","Walked_15_to_19_minutes_M","Walked_20_to_24_minutes_E","Walked_20_to_24_minutes_M","Walked_25_to_29_minutes_E","Walked_25_to_29_minutes_M","Walked_30_to_34_minutes_E","Walked_30_to_34_minutes_M","Walked_35_to_44_minutes_E","Walked_35_to_44_minutes_M","Walked_45_to_59_minutes_E","Walked_45_to_59_minutes_M","Walked_60_or_more_minutes_E","Walked_60_or_more_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_E","Taxicab_motorcycle_bicycle_or_other_means_M","Taxicab_motorcycle_bicycle_or_other_means_Less_than_10_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_Less_than_10_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_10_to_14_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_10_to_14_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_15_to_19_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_15_to_19_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_20_to_24_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_20_to_24_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_25_to_29_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_25_to_29_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_30_to_34_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_30_to_34_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_35_to_44_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_35_to_44_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_45_to_59_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_45_to_59_minutes_M","Taxicab_motorcycle_bicycle_or_other_means_60_or_more_minutes_E","Taxicab_motorcycle_bicycle_or_other_means_60_or_more_minutes_M","year"
"1","01","Alabama",1984610,16622,247577,8265,285238,9281,330771,9363,301239,9668,135316,6414,291010,9317,117217,6497,155551,5743,120691,6446,1933226,16666,230665,8118,274778,9039,325068,9331,296835,9643,134577,6494,286598,9312,115516,6356,153787,5756,115402,6371,1768180,17016,210580,7457,251708,8621,301111,9111,272965,9314,123795,6723,262290,9018,107244,5873,139118,5705,99369,5293,165046,7290,20085,2591,23070,2360,23957,2782,23870,2644,10782,1870,24308,2443,8272,1846,14669,2187,16033,2719,130230,6802,15779,2360,19146,2225,19382,2504,20347,2368,9025,1759,17289,2276,6473,1520,10979,2005,11810,2560,34816,3194,4306,1335,3924,924,4575,1205,3523,1085,1757,739,7019,1227,1799,770,3690,993,4223,1292,6334,1398,683,439,488,358,341,270,617,400,188,174,888,423,169,223,720,420,2240,853,6121,1376,683,439,488,358,341,270,617,400,65,69,867,432,169,223,651,400,2240,853,213,206,0,195,0,195,0,195,0,195,123,168,21,34,0,195,69,113,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,0,195,23875,2466,11903,1695,5170,1207,2842,1127,1616,518,139,176,936,586,306,297,504,478,459,408,21175,2210,4326,1244,4802,1342,2520,731,2171,789,412,305,2588,1128,1226,562,540,348,2590,885,NA
"2","02","Alaska",344032,5454,94297,4116,64863,4661,69708,4073,49788,4293,12636,1839,21137,2472,6625,1230,9822,1321,15156,1601,294750,5370,66332,3861,58673,4456,65819,4031,47524,4267,12000,1855,18960,2432,6091,1187,8820,1287,10531,1296,250492,6226,54544,3395,50083,4001,57940,3639,40727,3869,10204,1649,15919,2192,5242,1138,7807,1244,8026,1078,44258,4217,11788,1901,8590,1838,7879,1798,6797,1395,1796,701,3041,1069,849,410,1013,372,2505,759,33031,3351,8702,1664,6721,1698,5118,1361,5978,1366,1566,679,2276,750,501,272,669,298,1500,602,11227,2265,3086,1322,1869,734,2761,1177,819,333,230,174,765,666,348,341,344,233,1005,385,4381,1226,307,241,308,224,381,249,526,317,50,59,732,469,233,203,205,191,1639,765,4167,1212,268,231,283,218,381,249,526,317,41,56,732,469,186,185,188,189,1562,765,31,66,31,66,0,155,0,155,0,155,0,155,0,155,0,155,0,155,0,155,183,160,8,14,25,41,0,155,0,155,9,16,0,155,47,77,17,32,77,116,27628,2231,20246,2122,3587,1036,1705,610,685,344,433,256,445,272,143,122,267,186,117,152,17273,1838,7412,1078,2295,480,1803,680,1053,421,153,118,1000,468,158,165,530,263,2869,933,NA
"3","04","Arizona",2803061,17424,353101,11305,367788,10853,433132,9961,435998,11244,198992,7978,402858,11022,194939,7385,221181,8404,195072,9502,2618160,17881,309368,11202,343798,10026,410902,9951,417726,10990,191453,7859,385308,10909,187133,7255,210560,8147,161912,8272,2289515,20996,271937,10817,305291,9984,362833,9223,369166,10737,171518,7453,334541,9941,165015,6619,180327,7685,128887,7264,328645,11547,37431,3896,38507,3796,48069,3718,48560,3916,19935,2583,50767,4621,22118,2720,30233,2980,33025,3879,253219,8850,31340,3527,30335,3325,37884,3379,39516,3504,16143,2150,38651,3942,16382,2623,21723,2736,21245,3236,75426,6688,6091,1524,8172,1774,10185,2086,9044,1668,3792,1024,12116,2165,5736,1363,8510,1553,11780,2318,55372,4393,1251,728,3322,1118,3379,1094,3880,1129,2759,1017,7367,1619,4219,1288,6199,1156,22996,3380,51478,4181,1201,706,2996,1104,2872,977,3650,1130,2538,962,7016,1490,3529,1142,6072,1132,21604,3339,2921,919,0,204,326,406,358,314,98,116,221,241,351,335,509,507,88,128,970,538,973,531,50,83,0,204,149,243,132,154,0,204,0,204,181,152,39,66,422,368,54823,3832,27653,2890,7321,1333,8415,1768,4568,1166,1522,703,2328,984,1112,569,759,389,1145,548,74706,4810,14829,2388,13347,1966,10436,2015,9824,1601,3258,1073,7855,1433,2475,787,3663,1071,9019,1176,NA
"4","05","Arkansas",1224076,11906,229915,6768,221863,9503,215913,8574,170021,7262,66909,4799,130804,5659,59660,4226,71315,4579,57676,4103,1179491,12220,209675,6818,212150,9027,211758,8619,167479,7080,66136,4781,127202,5882,58889,4304,70581,4542,55621,3999,1050898,12981,188346,6809,188123,8666,191570,8344,149263,6481,59736,4607,113021,5629,52633,3755,61399,4277,46807,3917,128593,5740,21329,2312,24027,2745,20188,2555,18216,1898,6400,1351,14181,2179,6256,1616,9182,1793,8814,1464,97030,6200,17350,2137,19185,2604,15570,2321,12575,1768,4587,1089,10094,1724,4864,1414,6690,1561,6115,1321,31563,3236,3979,979,4842,1301,4618,1267,5641,1407,1813,771,4087,1102,1392,606,2492,1043,2699,946,4247,1092,424,380,501,317,78,126,434,326,453,454,684,363,322,319,364,270,987,521,3918,1021,424,380,501,317,78,126,289,247,453,454,684,363,322,319,364,270,803,447,145,236,0,197,0,197,0,197,145,236,0,197,0,197,0,197,0,197,0,197,184,262,0,197,0,197,0,197,0,197,0,197,0,197,0,197,0,197,184,262,25456,3004,16572,2314,4556,1307,1205,658,929,569,128,161,1348,631,449,550,225,221,44,61,14882,1876,3244,836,4656,1482,2872,748,1179,464,192,214,1570,657,0,197,145,155,1024,456,NA
"5","06","California",16881674,45210,1581984,22465,2119483,24434,2469040,26432,2390808,23571,989589,18669,2549695,30756,1199123,18641,1493472,21881,2088480,25080,15032719,43448,1318849,20612,1935516,25439,2281825,25899,2215087,23422,920246,16996,2313658,28143,1082288,17507,1307969,19396,1657281,21738,13186177,48661,1187513,19184,1726219,22662,2025021,23938,1965089,22997,813737,16979,2020385,26157,946164,15779,1133410,16875,1368639,17533,1846542,28775,131336,7075,209297,9326,256804,9912,249998,8859,106509,6989,293273,11102,136124,8067,174559,7920,288642,10854,1366789,21423,101534,5944,167504,8236,198490,8801,192394,7351,80294,5670,215925,8842,98585,6945,122923,5748,189140,8126,479753,15804,29802,3244,41793,3484,58314,4551,57604,4777,26215,3220,77348,5142,37539,3744,51636,4395,99502,6191,910353,16641,7540,1593,20143,2486,34322,3661,60919,4358,27189,2625,147033,8302,86359,5409,154331,7636,372517,10380,587852,14163,6272,1445,18090,2321,29565,3444,47839,3732,19707,2585,108807,6869,52525,4267,86789,6751,218258,8620,231292,7827,771,464,1526,712,4310,1054,11245,1774,7014,1233,32866,3078,27972,2990,53596,3364,91992,4822,91209,5330,497,270,527,369,447,284,1835,1057,468,297,5360,1304,5862,1351,13946,1791,62267,4245,481638,10755,196356,7420,92735,5518,76391,4662,45396,3686,15652,2377,31988,2925,8224,1479,6870,1289,8026,1322,456964,12732,59239,4288,71089,5119,76502,5515,69406,4489,26502,3032,57016,4891,22252,2312,24302,2496,50656,3670,NA
"6","08","Colorado",2586936,16169,343769,10274,345028,9094,401883,10218,391573,10680,180584,6763,370485,10548,178815,7280,200167,6869,174632,7348,2359786,16294,289100,9345,319794,8756,376623,9474,368716,10766,171176,6889,347240,10194,165145,7186,180307,6396,141685,6328,2107958,16210,260410,8366,287340,8735,338077,8364,331860,9423,155020,6579,307669,9821,149095,6763,157561,5843,120926,5524,251828,11216,28690,2824,32454,3205,38546,3393,36856,4139,16156,2488,39571,4187,16050,2520,22746,3062,20759,2759,189119,9754,21813,2659,23910,2918,30025,2802,28227,3509,12824,2109,29150,3410,10924,1687,19102,3080,13144,2006,62709,4195,6877,1543,8544,1593,8521,1866,8629,1851,3332,967,10421,1841,5126,1582,3644,945,7615,1585,81991,5174,1399,588,2631,929,5990,1545,6500,1530,3990,1066,12952,1965,10421,1881,15020,1937,23088,2664,62460,4719,1364,581,2436,849,4891,1258,5710,1504,3443,1069,9869,1793,8183,1747,10232,1654,16332,2301,14102,1717,35,70,195,269,1099,683,426,225,517,317,1944,612,1706,611,3046,842,5134,1109,5429,1259,0,195,0,195,0,195,364,293,30,47,1139,644,532,391,1742,704,1622,575,84470,5576,43181,3946,13760,1940,9684,1700,8889,1765,1517,573,3734,1007,1112,593,1256,624,1337,591,60689,5074,10089,1993,8843,1354,9586,1433,7468,1428,3901,800,6559,1360,2137,967,3584,830,8522,1434,NA
"7","09","Connecticut",1691805,11668,205255,7036,257027,7715,270155,8987,256075,7965,112790,5632,211354,7107,110415,5457,115144,5580,153590,6522,1533454,12805,175003,6731,240435,7252,253906,8942,242263,7510,108161,5577,197586,6919,104773,5455,106643,5094,104684,5211,1387240,13404,157628,5996,217019,6946,227374,8574,219019,7094,100748,5079,178581,6213,95581,5303,98092,4912,93198,4656,146214,7032,17375,2497,23416,2963,26532,2787,23244,3477,7413,1816,19005,2679,9192,1910,8551,1881,11486,1756,118514,6141,14269,2361,19724,2773,23560,2769,18688,2954,5244,1652,14523,2425,7502,1761,5788,1485,9216,1782,27700,3328,3106,980,3692,976,2972,764,4556,1651,2169,715,4482,1201,1690,733,2763,964,2270,590,88162,5408,2470,1144,3262,1228,4770,1311,7815,2059,2590,1021,9612,1381,4790,1454,7568,1604,45285,3711,48296,4252,2187,1121,3216,1210,4220,1220,7501,2061,2106,849,8329,1364,3875,1297,5371,1338,11491,1757,2343,774,0,200,0,200,165,169,94,110,213,213,601,380,238,174,222,219,810,430,37523,3238,283,252,46,77,385,377,220,176,271,320,682,367,677,432,1975,780,32984,2982,48896,4205,23997,2885,9148,1587,7454,1559,3316,967,894,513,2519,941,407,287,339,309,822,438,21293,2765,3785,961,4182,1009,4025,1344,2681,888,1145,395,1637,561,445,342,594,327,2799,788,NA
"8","10","Delaware",419591,6667,39222,3496,57263,4476,65469,3779,72284,5077,30583,3017,66755,4688,27223,2732,28309,2912,32483,3130,395271,6687,34630,3252,54304,4403,62577,3786,69754,5000,30002,3010,64327,4629,26519,2700,26941,2897,26217,2595,355814,7471,31205,3055,48332,3984,57077,3947,64272,4685,26920,2978,57873,3973,23623,2450,23902,2780,22610,2471,39457,3929,3425,968,5972,1733,5500,1378,5482,1236,3082,1078,6454,2020,2896,1063,3039,859,3607,1391,31154,3389,2858,952,4630,1608,4839,1333,4689,1124,2848,1047,5491,1829,2034,930,1812,645,1953,983,8303,1848,567,447,1342,659,661,375,793,378,234,232,963,687,862,587,1227,610,1654,880,11758,2172,46,76,934,519,978,440,765,419,401,250,1764,852,595,406,1215,549,5060,1689,10429,2131,46,76,848,495,953,445,765,419,401,250,1668,919,595,406,1146,536,4007,1637,434,412,0,193,86,141,25,40,0,193,0,193,0,193,0,193,22,37,301,379,895,480,0,193,0,193,0,193,0,193,0,193,96,194,0,193,47,78,752,386,8167,1771,3858,1235,1480,654,1390,528,622,334,180,157,385,287,109,128,0,193,143,141,4395,1147,688,422,545,305,524,305,1143,659,0,193,279,283,0,193,153,155,1063,728,NA
"9","11","District of Columbia",340443,5640,19215,2490,25537,2402,37845,3070,49787,3776,27326,2386,63723,4016,41254,3619,42501,3147,33255,3028,138000,6307,5494,1460,10315,1835,18860,2112,25571,2650,11476,1588,25703,2610,16451,2097,15167,1841,8963,1696,119642,5857,4793,1301,9629,1730,16467,2095,21285,2395,10035,1492,22304,2591,14314,1991,12732,1457,8083,1539,18358,2671,701,426,686,359,2393,789,4286,1111,1441,607,3399,870,2137,788,2435,877,880,447,12788,2037,569,392,647,350,1526,611,3482,1082,784,363,2645,811,927,446,1671,775,537,338,5570,1479,132,174,39,66,867,473,804,452,657,449,754,410,1210,658,764,366,343,302,130451,5419,925,684,2325,763,4940,1233,13070,2096,8709,1385,31602,2808,20914,2730,24935,2556,23031,2390,52279,3848,604,462,1519,642,2227,962,5347,1043,2465,696,12733,2068,7824,1429,8960,1502,10600,1889,76943,4491,321,513,779,441,2713,768,7553,1603,6244,1356,18869,2123,13024,2022,15715,1985,11725,1868,1229,503,0,203,27,44,0,203,170,219,0,203,0,203,66,115,260,225,706,457,49514,3476,11083,1951,10217,1667,9354,1913,5697,1129,4643,1228,3989,900,2365,653,1666,698,500,275,22478,2263,1713,725,2680,685,4691,884,5449,1112,2498,823,2429,745,1524,559,733,322,761,374,NA
